,loan_amnt,funded_amnt,int_rate,installment,grade,emp_length,annual_inc,loan_status,purpose,addr_state,last_pymnt_amnt,avg_cur_bal,num_actv_rev_tl
3792,40000,40000,11.8,885.75,6,3.0,130000.0,Fully Paid,debt_consolidation,TX,40367.11,17988.0,6
3793,9000,9000,11.8,298.07,6,10.0,105000.0,Fully Paid,house,OK,8687.83,10870.0,2
3794,35000,35000,10.72,1141.22,6,1.0,285000.0,Charged Off,debt_consolidation,TX,1141.22,4593.0,8
3795,2400,2400,7.56,74.73,7,4.0,40000.0,Fully Paid,credit_card,VT,2361.84,2594.0,1
3796,6400,6400,8.19,201.12,7,10.0,62000.0,Fully Paid,debt_consolidation,MN,6482.02,2647.0,5
3797,35000,35000,14.47,1204.23,5,4.0,100000.0,Fully Paid,debt_consolidation,GA,34778.53,17884.0,5
3798,5000,5000,6.46,153.16,7,6.0,40000.0,Fully Paid,debt_consolidation,CA,4649.74,27771.0,5
3799,12000,12000,14.47,282.16,5,8.0,242500.0,Charged Off,home_improvement,NC,282.16,38290.0,5
3800,9000,9000,7.02,277.98,7,1.0,83000.0,Fully Paid,credit_card,GA,8838.78,14150.0,3
3801,40000,40000,11.8,1324.76,6,1.0,185000.0,Fully Paid,medical,IL,39619.22,38103.0,5
3802,25000,25000,14.47,587.82,5,1.0,75000.0,Fully Paid,home_improvement,CA,25160.78,38676.0,1
3803,25000,25000,15.02,595.02,5,1.0,95000.0,Charged Off,credit_card,NY,595.02,4909.0,5
3804,25000,25000,15.02,595.02,5,3.0,125000.0,Fully Paid,debt_consolidation,OK,25041.72,25456.0,4
3805,21000,21000,11.8,695.5,6,1.0,88000.0,Fully Paid,debt_consolidation,NY,21220.3,3976.0,7
3806,10000,10000,11.31,328.86,6,10.0,98000.0,Fully Paid,debt_consolidation,TN,9419.71,17432.0,4
3807,35200,35200,15.02,837.78,5,,80000.0,Fully Paid,debt_consolidation,IN,35249.35,12566.0,3
3808,20000,20000,10.33,648.45,6,,70000.0,Fully Paid,credit_card,IN,20047.63,15627.0,5
3809,20000,20000,13.56,679.29,5,,78000.0,Charged Off,debt_consolidation,WA,679.29,1675.0,9
3810,35500,35500,15.02,844.92,5,10.0,89800.0,Fully Paid,other,NJ,35633.3,5644.0,4
3811,20000,20000,11.8,662.38,6,10.0,48000.0,Fully Paid,debt_consolidation,GA,19894.03,6789.0,5
3812,1500,1500,12.98,50.53,6,1.0,20000.0,Fully Paid,other,CA,988.9,1933.0,3
3813,8000,8000,8.19,251.4,7,10.0,109000.0,Fully Paid,other,WA,8081.23,40313.0,7
3814,35000,35000,18.94,1281.9,4,10.0,157000.0,Fully Paid,credit_card,CA,35061.87,18833.0,21
3815,20000,20000,26.31,809.12,3,1.0,130000.0,Fully Paid,debt_consolidation,TX,20144.17,7370.0,6
3816,18000,18000,27.27,552.55,3,10.0,130000.0,Fully Paid,credit_card,IL,195.75,4421.0,4
3817,1600,1600,15.02,55.49,5,1.0,70000.0,Fully Paid,other,CO,1616.69,7437.0,5
3818,35000,35000,8.19,1099.85,7,10.0,40000.0,Fully Paid,credit_card,NY,33587.71,932.0,7
3819,1700,1700,8.19,53.43,7,4.0,185000.0,Fully Paid,credit_card,TN,1586.13,688.0,6
3820,35000,35000,13.56,1188.76,5,6.0,240000.0,Fully Paid,debt_consolidation,VA,34731.68,51880.0,9
3821,25000,25000,12.98,568.58,6,1.0,170560.0,Fully Paid,debt_consolidation,SC,25404.01,33376.0,4
3822,10000,10000,8.81,317.12,7,6.0,135000.0,Fully Paid,credit_card,MI,9639.56,2921.0,3
3823,6000,6000,17.97,216.83,4,10.0,55000.0,Fully Paid,credit_card,WV,6089.85,6095.0,8
3824,10000,10000,8.81,317.12,7,1.0,40000.0,Fully Paid,credit_card,CO,9349.16,1997.0,6
3825,17000,17000,16.14,414.68,5,10.0,46000.0,Charged Off,credit_card,NJ,414.68,3005.0,9
3826,12000,12000,14.47,412.88,5,4.0,76000.0,Fully Paid,debt_consolidation,NY,11891.93,3365.0,5
3827,1000,1000,27.27,40.98,3,7.0,70000.0,Fully Paid,small_business,MI,14.62,2268.0,1
3828,35000,35000,16.91,868.15,5,10.0,161092.0,Fully Paid,debt_consolidation,NH,31.81,4200.0,19
3829,15000,15000,8.19,471.37,7,2.0,54000.0,Fully Paid,debt_consolidation,OH,14776.27,34432.0,5
3830,28500,28500,12.98,648.18,6,10.0,73000.0,Fully Paid,debt_consolidation,OH,28859.29,5575.0,4
3831,24000,24000,7.56,747.22,7,10.0,150000.0,Fully Paid,debt_consolidation,IL,23575.37,13999.0,3
3832,3500,3500,16.91,124.63,5,10.0,32000.0,Charged Off,vacation,NC,124.63,4787.0,8
3833,26000,26000,11.8,861.1,6,1.0,150000.0,Fully Paid,debt_consolidation,NJ,25676.77,13027.0,5
3834,10750,10750,23.4,418.38,3,8.0,49200.0,Charged Off,credit_card,FL,0.0,11455.0,5
3835,3600,3600,11.31,118.39,6,2.0,159000.0,Fully Paid,debt_consolidation,MI,3493.08,28786.0,7
3836,6000,6000,10.72,195.64,6,10.0,65000.0,Fully Paid,credit_card,OH,6030.91,9076.0,8
3837,4000,4000,10.72,130.43,6,7.0,22000.0,Fully Paid,debt_consolidation,MI,1.13,163.0,1
3838,5500,5500,13.56,186.81,5,5.0,72000.0,Charged Off,debt_consolidation,AZ,186.81,1110.0,9
3839,4075,4075,13.56,138.41,5,10.0,51000.0,Fully Paid,debt_consolidation,SC,3944.61,4265.0,2
3840,5600,5600,14.47,192.68,5,10.0,70000.0,Fully Paid,home_improvement,FL,5564.51,14581.0,8
3841,16300,16300,19.92,605.11,4,10.0,33000.0,Fully Paid,credit_card,FL,5069.93,4562.0,3
3842,4800,4800,12.98,161.69,6,3.0,177000.0,Charged Off,other,LA,161.69,20327.0,3
3843,15000,15000,17.97,380.66,4,10.0,75000.0,Fully Paid,credit_card,VA,15256.85,24608.0,5
3844,5000,5000,8.19,157.13,7,10.0,80000.0,Fully Paid,debt_consolidation,UT,7.76,71593.0,1
3845,10000,10000,22.35,278.19,4,10.0,139000.0,Fully Paid,debt_consolidation,WA,148.53,6471.0,7
3846,6000,6000,11.8,198.72,6,2.0,35000.0,Fully Paid,debt_consolidation,CA,5642.23,301.0,6
3847,24000,24000,8.19,754.18,7,6.0,50000.0,Fully Paid,major_purchase,IL,24043.68,3213.0,1
3848,25000,25000,8.19,785.61,7,1.0,180000.0,Fully Paid,debt_consolidation,CA,23959.62,5149.0,4
3849,8000,8000,13.56,271.72,5,3.0,105000.0,Fully Paid,debt_consolidation,TX,7.65,4431.0,2
3850,4000,4000,8.81,126.85,7,2.0,48000.0,Fully Paid,home_improvement,MS,3938.62,1251.0,0
3851,15000,15000,19.92,556.85,4,4.0,70000.0,Fully Paid,small_business,CA,14936.04,14263.0,3
3852,2000,2000,8.19,62.85,7,6.0,23000.0,Fully Paid,credit_card,UT,2016.87,669.0,4
3853,35000,35000,17.97,888.2,4,10.0,178000.0,Fully Paid,debt_consolidation,WA,34982.54,40927.0,7
3854,30000,30000,11.8,664.31,6,10.0,39000.0,Fully Paid,other,MO,29727.4,11330.0,6
3855,40000,40000,20.89,1079.67,4,5.0,93000.0,Charged Off,debt_consolidation,CA,1079.67,32433.0,11
3856,8400,8400,11.8,278.2,6,10.0,65000.0,Fully Paid,debt_consolidation,CO,7889.17,25084.0,6
3857,1800,1800,25.34,71.9,3,3.0,41348.0,Fully Paid,debt_consolidation,TX,1855.41,8729.0,2
3858,10000,10000,7.02,308.87,7,8.0,70000.0,Fully Paid,debt_consolidation,AZ,9574.99,5995.0,3
3859,3000,3000,16.91,106.83,5,,25000.0,Fully Paid,medical,FL,3078.12,825.0,1
3860,20000,20000,17.97,507.55,4,10.0,52000.0,Fully Paid,debt_consolidation,WA,20077.01,31428.0,3
3861,7200,7200,16.91,256.38,5,,52000.0,Charged Off,home_improvement,VA,256.38,5445.0,10
3862,25000,25000,11.31,547.44,6,6.0,67000.0,Fully Paid,credit_card,WA,25133.52,35624.0,1
3863,12475,12475,27.27,382.95,3,,18768.0,Charged Off,debt_consolidation,OH,12613.01,4846.0,1
3864,15000,15000,7.02,463.3,7,2.0,58000.0,Fully Paid,debt_consolidation,NJ,14373.31,888.0,6
3865,20000,20000,11.8,442.88,6,10.0,110000.0,Fully Paid,debt_consolidation,NJ,20033.96,17636.0,8
3866,10075,10075,27.27,309.28,3,10.0,20000.0,Charged Off,other,NJ,309.28,13303.0,1
3867,10850,10850,16.14,382.21,5,2.0,75000.0,Charged Off,credit_card,MD,382.21,2285.0,3
3868,20000,20000,10.72,652.13,6,3.0,45000.0,Fully Paid,debt_consolidation,CA,121.63,2618.0,9
3869,25000,25000,8.81,792.79,7,3.0,72000.0,Fully Paid,debt_consolidation,MN,23979.93,33590.0,0
3870,25000,25000,26.31,1011.4,3,8.0,89000.0,Fully Paid,credit_card,AZ,25320.9,6624.0,7
3871,15000,15000,11.31,493.29,6,10.0,49000.0,Fully Paid,credit_card,KS,14440.7,1204.0,4
3872,21000,21000,10.72,453.67,6,1.0,65000.0,Fully Paid,debt_consolidation,NE,21038.08,1778.0,3
3873,5000,5000,7.02,154.44,7,,28700.0,Charged Off,credit_card,NE,154.44,957.0,5
3874,7500,7500,8.81,237.84,7,4.0,32000.0,Charged Off,credit_card,NY,237.84,2835.0,2
3875,30000,30000,19.92,793.49,4,1.0,65000.0,Fully Paid,debt_consolidation,TX,1190.5,19176.0,2
3876,35000,35000,13.56,1188.76,5,4.0,165000.0,Charged Off,debt_consolidation,UT,1188.76,1418.0,2
3877,24000,24000,14.47,825.76,5,3.0,72000.0,Charged Off,debt_consolidation,TX,825.76,3524.0,4
3878,14000,14000,18.94,362.71,4,3.0,62000.0,Charged Off,debt_consolidation,MS,435.62,8890.0,1
3879,25000,25000,13.56,576.02,5,4.0,120000.0,Charged Off,debt_consolidation,UT,576.02,26568.0,8
3880,12000,12000,11.8,397.43,6,6.0,89000.0,Fully Paid,debt_consolidation,MA,12249.42,15756.0,4
3881,30000,30000,10.33,642.3,6,,130000.0,Charged Off,debt_consolidation,GA,642.3,41936.0,1
3882,4200,4200,11.8,139.1,6,3.0,110000.0,Charged Off,moving,OH,139.1,15312.0,11
3883,3000,3000,12.98,101.06,6,1.0,23000.0,Charged Off,credit_card,FL,101.06,943.0,3
3884,6000,6000,15.02,208.06,5,1.0,125000.0,Fully Paid,debt_consolidation,CA,5811.17,21130.0,3
3885,35000,35000,20.89,944.71,4,4.0,155000.0,Fully Paid,credit_card,MD,138.01,16976.0,7
3886,13500,13500,7.02,416.97,7,3.0,41000.0,Charged Off,debt_consolidation,NY,416.97,3497.0,1
3887,5000,5000,13.56,169.83,5,10.0,250000.0,Fully Paid,other,TX,5089.63,37810.0,3
3888,19200,19200,7.56,597.77,7,1.0,286000.0,Fully Paid,home_improvement,PA,18841.15,39761.0,3
3889,18000,18000,18.94,466.34,4,8.0,65000.0,Fully Paid,debt_consolidation,MI,18452.83,37407.0,3
3890,9600,9600,6.46,294.06,7,10.0,90000.0,Fully Paid,credit_card,CA,9439.07,5218.0,3
3891,8900,8900,13.56,302.29,5,10.0,62000.0,Fully Paid,credit_card,CA,8997.22,12362.0,11
3892,35000,35000,17.97,888.2,4,1.0,235000.0,Fully Paid,debt_consolidation,CT,34864.12,5354.0,8
3893,16000,16000,13.56,543.43,5,5.0,230000.0,Charged Off,debt_consolidation,MD,543.43,27728.0,12
3894,32000,32000,17.97,1156.4,4,1.0,80000.0,Fully Paid,debt_consolidation,CA,30575.81,1548.0,9
3895,7000,7000,18.94,256.38,4,5.0,65000.0,Fully Paid,house,MN,1119.71,1786.0,6
3896,4975,4975,19.92,184.69,4,1.0,65000.0,Fully Paid,debt_consolidation,CT,4974.9,24545.0,8
3897,8400,8400,7.56,261.53,7,2.0,65000.0,Charged Off,debt_consolidation,NC,0.0,9208.0,2
3898,15000,15000,22.35,417.28,4,10.0,56000.0,Charged Off,debt_consolidation,FL,417.28,7012.0,5
3899,10400,10400,10.72,339.11,6,3.0,65191.0,Charged Off,car,NC,339.11,15416.0,7
3900,32000,32000,20.89,863.73,4,10.0,74000.0,Fully Paid,home_improvement,AZ,32317.35,12945.0,5
3901,19125,19125,14.47,658.03,5,1.0,75000.0,Fully Paid,credit_card,CT,19055.19,10399.0,3
3902,10000,10000,13.56,339.65,5,7.0,30000.0,Fully Paid,other,FL,14.01,1764.0,2
3903,30000,30000,24.37,869.5,3,1.0,115000.0,Fully Paid,home_improvement,CA,31072.29,1728.0,4
3904,25000,25000,19.92,661.24,4,10.0,61000.0,Fully Paid,debt_consolidation,MO,25259.58,8873.0,13
3905,8000,8000,12.98,269.48,6,10.0,82000.0,Fully Paid,debt_consolidation,NC,8009.52,11478.0,5
3906,1000,1000,24.37,39.43,3,10.0,51188.0,Fully Paid,other,FL,1003.4,1272.0,15
3907,8000,8000,11.31,263.09,6,,120000.0,Fully Paid,home_improvement,NY,1034.02,1387.0,8
3908,10000,10000,10.72,216.04,6,9.0,60000.0,Fully Paid,credit_card,WY,9988.87,9733.0,14
3909,20000,20000,24.37,788.55,3,10.0,67500.0,Fully Paid,debt_consolidation,OH,19692.04,16880.0,8
3910,4000,4000,8.81,126.85,7,5.0,31200.0,Charged Off,debt_consolidation,NC,126.85,3256.0,3
3911,40000,40000,16.91,992.17,5,10.0,58000.0,Fully Paid,debt_consolidation,CA,40100.71,172673.0,1
3912,24000,24000,13.56,552.98,5,6.0,77000.0,Fully Paid,credit_card,IL,24503.59,16597.0,11
3913,5000,5000,26.31,202.28,3,7.0,40000.0,Fully Paid,home_improvement,PA,5050.04,11486.0,8
3914,3000,3000,16.91,106.83,5,10.0,46000.0,Fully Paid,other,NV,24.81,36754.0,2
3915,22000,22000,12.98,500.35,6,1.0,60000.0,Fully Paid,other,FL,21428.7,5116.0,2
3916,25000,25000,11.8,553.59,6,1.0,117630.0,Fully Paid,debt_consolidation,CA,25102.26,26536.0,4
3917,2400,2400,10.33,77.82,6,7.0,60000.0,Fully Paid,debt_consolidation,FL,2438.14,1312.0,3
3918,15000,15000,16.14,528.4,5,8.0,65000.0,Fully Paid,house,SC,15036.05,37078.0,1
3919,8000,8000,14.47,275.26,5,,21000.0,Fully Paid,debt_consolidation,MA,7974.74,3133.0,5
3920,15000,15000,10.72,489.1,6,7.0,100000.0,Fully Paid,credit_card,NY,14894.85,9723.0,3
3921,1200,1200,17.97,43.37,4,10.0,70000.0,Fully Paid,credit_card,WV,1211.98,5331.0,7
3922,1000,1000,27.27,40.98,3,10.0,45000.0,Fully Paid,medical,DE,1018.18,5676.0,12
3923,9000,9000,19.92,334.11,4,5.0,75000.0,Fully Paid,debt_consolidation,IL,9038.01,34185.0,2
3924,12000,12000,8.81,380.54,7,6.0,60000.0,Fully Paid,credit_card,FL,12148.27,27190.0,5
3925,10000,10000,11.8,221.44,6,5.0,170000.0,Fully Paid,other,TX,9759.07,13924.0,8
3926,12000,12000,13.56,407.58,5,10.0,160000.0,Fully Paid,debt_consolidation,WA,11933.88,7399.0,7
3927,2500,2500,12.98,84.22,6,10.0,75000.0,Charged Off,other,MN,84.22,28668.0,4
3928,10000,10000,12.98,336.85,6,10.0,70000.0,Fully Paid,credit_card,MI,9727.24,5489.0,4
3929,10000,10000,10.33,324.23,6,10.0,90000.0,Charged Off,debt_consolidation,NY,324.23,5232.0,4
3930,6900,6900,23.4,268.54,3,3.0,40000.0,Charged Off,debt_consolidation,MO,268.54,9595.0,3
3931,7000,7000,15.02,242.73,5,,10000.0,Fully Paid,debt_consolidation,PA,7015.65,115.0,3
3932,2000,2000,19.92,74.25,4,10.0,122000.0,Fully Paid,other,CA,2026.56,16711.0,18
3933,1000,1000,19.92,37.13,4,2.0,30000.0,Charged Off,major_purchase,UT,37.13,34386.0,4
3934,35000,35000,7.56,1089.69,7,1.0,149925.0,Charged Off,credit_card,CA,1097.04,953.0,4
3935,5500,5500,11.8,182.16,6,1.0,107000.0,Fully Paid,debt_consolidation,TX,5467.71,3483.0,8
3936,18100,18100,10.33,387.52,6,,77940.0,Fully Paid,home_improvement,OH,18127.53,7796.0,7
3937,30000,30000,19.92,793.49,4,10.0,92000.0,Charged Off,debt_consolidation,GA,793.49,11517.0,6
3938,20000,20000,18.94,732.52,4,10.0,50000.0,Fully Paid,debt_consolidation,FL,19.71,2207.0,5
3939,4800,4800,11.31,157.86,6,10.0,60000.0,Charged Off,other,CA,78.93,14018.0,6
3940,22000,22000,11.8,487.16,6,10.0,172000.0,Fully Paid,debt_consolidation,CA,22137.01,24665.0,7
3941,13200,13200,25.34,527.21,3,10.0,80000.0,Fully Paid,debt_consolidation,VA,13478.74,22306.0,3
3942,35000,35000,16.14,1232.92,5,5.0,343000.0,Charged Off,debt_consolidation,FL,0.0,9773.0,7
3943,10000,10000,13.56,339.65,5,10.0,37500.0,Fully Paid,debt_consolidation,CA,9959.28,1299.0,6
3944,8000,8000,8.19,251.4,7,10.0,49950.0,Fully Paid,credit_card,OK,7885.87,1938.0,12
3945,10000,10000,16.91,356.08,5,10.0,54000.0,Fully Paid,home_improvement,NY,10025.46,1376.0,8
3946,15000,15000,16.91,372.07,5,1.0,45000.0,Charged Off,other,OK,0.0,832.0,4
3947,15600,15600,7.02,481.83,7,1.0,70000.0,Fully Paid,debt_consolidation,CA,15402.42,2278.0,5
3948,5000,5000,16.14,176.14,5,8.0,33000.0,Charged Off,credit_card,CA,176.14,713.0,6
3949,12000,12000,11.8,397.43,6,6.0,52000.0,Fully Paid,debt_consolidation,GA,12020.85,5118.0,5
3950,24000,24000,11.8,531.45,6,4.0,140000.0,Fully Paid,home_improvement,FL,24157.33,25266.0,4
3951,5000,5000,8.81,158.56,7,4.0,90000.0,Fully Paid,other,FL,5070.37,25691.0,5
3952,10000,10000,7.02,308.87,7,10.0,55000.0,Fully Paid,debt_consolidation,OH,9854.82,39542.0,2
3953,30000,30000,18.94,1098.78,4,1.0,130000.0,Fully Paid,credit_card,TX,30505.59,8069.0,10
3954,20000,20000,25.34,591.02,3,10.0,127000.0,Fully Paid,debt_consolidation,PA,20351.94,24162.0,11
3955,20000,20000,16.91,712.16,5,5.0,55000.0,Charged Off,credit_card,FL,712.16,8415.0,15
3956,13000,13000,13.56,299.53,5,10.0,43500.0,Fully Paid,home_improvement,AZ,12706.56,725.0,10
3957,4000,4000,12.98,134.74,6,1.0,32000.0,Fully Paid,debt_consolidation,NH,3960.44,2481.0,1
3958,4000,4000,6.46,122.53,7,3.0,52000.0,Fully Paid,credit_card,NY,1517.88,2064.0,2
3959,26825,26825,18.94,982.49,4,10.0,125000.0,Charged Off,home_improvement,FL,982.49,11050.0,10
3960,35075,35075,10.72,757.73,6,10.0,70000.0,Fully Paid,debt_consolidation,CA,35646.14,53733.0,3
3961,30000,30000,13.56,691.23,5,1.0,80000.0,Charged Off,debt_consolidation,MT,691.23,4003.0,6
3962,25000,25000,16.14,880.66,5,,24000.0,Fully Paid,debt_consolidation,UT,25060.08,6329.0,6
3963,3000,3000,10.72,97.82,6,10.0,216587.0,Fully Paid,debt_consolidation,CA,3041.63,33172.0,7
3964,1500,1500,14.47,51.61,5,10.0,30000.0,Fully Paid,other,FL,1504.56,4087.0,3
3965,21000,21000,11.8,465.02,6,3.0,53026.0,Charged Off,debt_consolidation,WA,465.02,9534.0,1
3966,12000,12000,7.02,370.64,7,10.0,120000.0,Fully Paid,credit_card,VA,11511.63,2482.0,7
3967,5000,5000,7.02,154.44,7,9.0,27000.0,Fully Paid,home_improvement,FL,4781.18,293.0,1
3968,10000,10000,6.46,306.31,7,2.0,150000.0,Fully Paid,car,PA,9811.92,19482.0,2
3969,6000,6000,11.8,198.72,6,1.0,280000.0,Fully Paid,credit_card,NY,5931.03,120576.0,2
3970,25000,25000,11.8,553.59,6,10.0,80000.0,Fully Paid,debt_consolidation,WY,25042.45,20058.0,3
3971,30000,30000,7.02,926.59,7,5.0,120000.0,Fully Paid,car,WI,30146.25,4115.0,1
3972,2000,2000,16.14,70.46,5,10.0,175000.0,Fully Paid,home_improvement,CA,1983.61,9257.0,3
3973,2000,2000,12.98,67.37,6,6.0,42000.0,Fully Paid,debt_consolidation,MD,2033.61,4061.0,4
3974,24000,24000,11.31,525.54,6,1.0,100000.0,Fully Paid,credit_card,IL,52.12,11577.0,5
3975,21825,21825,14.47,513.17,5,,45000.0,Charged Off,debt_consolidation,TX,513.17,31009.0,5
3976,11000,11000,11.8,364.31,6,6.0,84897.0,Fully Paid,other,OR,11068.51,15762.0,4
3977,5000,5000,18.94,183.13,4,,27700.0,Fully Paid,debt_consolidation,TX,5039.46,3921.0,4
3978,7000,7000,12.98,235.8,6,2.0,75000.0,Fully Paid,house,TX,6933.16,12342.0,4
3979,10000,10000,16.14,243.93,5,1.0,36000.0,Fully Paid,home_improvement,MS,10139.01,13166.0,3
3980,2400,2400,23.4,93.41,3,1.0,55000.0,Fully Paid,other,WV,2409.77,4094.0,2
3981,10000,10000,12.98,336.85,6,10.0,107000.0,Fully Paid,credit_card,CA,10019.11,769.0,6
3982,6600,6600,17.97,238.51,4,10.0,66000.0,Fully Paid,debt_consolidation,PA,6685.66,11307.0,4
3983,15000,15000,19.92,556.85,4,10.0,139000.0,Fully Paid,debt_consolidation,NY,15182.6,788.0,26
3984,8000,8000,10.72,260.86,6,10.0,45000.0,Fully Paid,debt_consolidation,IN,6966.89,18560.0,2
3985,1500,1500,19.92,55.69,4,,75000.0,Fully Paid,car,OK,1537.09,3965.0,4
3986,12000,12000,13.56,407.58,5,10.0,62800.0,Fully Paid,home_improvement,TX,12028.75,8447.0,2
3987,6000,6000,6.46,183.79,7,10.0,150000.0,Fully Paid,credit_card,IL,5910.66,19271.0,10
3988,4300,4300,6.46,131.72,7,7.0,85000.0,Fully Paid,credit_card,TX,4316.98,44508.0,2
3989,30000,30000,11.8,993.57,6,1.0,120000.0,Fully Paid,credit_card,IL,29777.02,11801.0,9
3990,12000,12000,11.31,394.63,6,10.0,87000.0,Charged Off,debt_consolidation,CA,446.7,1151.0,2
3991,40000,40000,11.8,1324.76,6,4.0,200000.0,Fully Paid,credit_card,TX,36.55,19163.0,10
3992,20000,20000,10.72,652.13,6,10.0,500000.0,Fully Paid,debt_consolidation,NY,20312.4,17792.0,2
3993,33750,33750,14.47,1161.22,5,1.0,67500.0,Fully Paid,debt_consolidation,GA,950.78,4041.0,5
3994,27000,27000,27.27,828.82,3,10.0,86000.0,Fully Paid,debt_consolidation,GA,4151.44,8235.0,2
3995,15000,15000,27.27,460.46,3,5.0,480000.0,Fully Paid,debt_consolidation,CA,15337.35,37398.0,7
3996,12000,12000,16.91,297.66,5,3.0,38000.0,Fully Paid,credit_card,NC,12082.85,2875.0,9
3997,4000,4000,16.91,142.44,5,10.0,75000.0,Fully Paid,debt_consolidation,TX,3987.05,24537.0,1
3998,13000,13000,13.56,441.54,5,10.0,43000.0,Fully Paid,debt_consolidation,FL,13233.04,2403.0,7
3999,5000,5000,10.72,163.04,6,10.0,189000.0,Fully Paid,home_improvement,NC,4833.76,12329.0,4
4000,4000,4000,8.81,126.85,7,,45000.0,Charged Off,home_improvement,CA,126.85,7149.0,7
4001,5000,5000,7.56,155.67,7,6.0,50000.0,Fully Paid,other,OH,4659.0,2552.0,4
4002,12800,12800,19.92,338.56,4,5.0,59268.0,Fully Paid,debt_consolidation,NC,13082.61,4029.0,3
4003,11000,11000,11.31,361.75,6,1.0,45600.0,Fully Paid,debt_consolidation,CA,10650.83,3051.0,5
4004,10000,10000,16.14,352.27,5,6.0,50000.0,Fully Paid,credit_card,NY,10023.22,6229.0,3
4005,2000,2000,8.81,63.43,7,1.0,125000.0,Fully Paid,other,CA,0.98,4053.0,3
4006,15000,15000,8.81,475.68,7,10.0,80000.0,Fully Paid,debt_consolidation,CA,14438.95,23604.0,8
4007,4000,4000,14.47,137.63,5,,31476.0,Charged Off,vacation,OH,137.63,2636.0,5
4008,15000,15000,8.19,471.37,7,,43000.0,Fully Paid,credit_card,CO,13995.58,9094.0,7
4009,4500,4500,12.98,151.58,6,4.0,64000.0,Fully Paid,debt_consolidation,IL,4508.21,13516.0,2
4010,20000,20000,8.81,634.23,7,1.0,40000.0,Fully Paid,credit_card,OR,18671.89,16791.0,1
4011,8000,8000,13.56,271.72,5,6.0,100000.0,Fully Paid,other,TX,7973.18,3676.0,11
4012,25925,25925,15.02,617.03,5,4.0,62531.0,Charged Off,debt_consolidation,NJ,0.0,684.0,4
4013,25000,25000,7.02,772.16,7,8.0,300000.0,Fully Paid,major_purchase,TN,24627.8,13947.0,7
4014,16000,16000,17.97,578.2,4,8.0,90000.0,Charged Off,credit_card,GA,578.2,24940.0,13
4015,14400,14400,25.34,575.14,3,10.0,43000.0,Fully Paid,debt_consolidation,MD,14622.99,24836.0,7
4016,35000,35000,18.94,906.77,4,10.0,150000.0,Charged Off,debt_consolidation,GA,906.77,15752.0,5
4017,10000,10000,18.94,366.26,4,10.0,35000.0,Fully Paid,other,NV,10027.25,21888.0,4
4018,6000,6000,7.56,186.81,7,5.0,84000.0,Fully Paid,credit_card,WI,6042.71,64169.0,1
4019,13000,13000,14.47,305.67,5,6.0,138000.0,Fully Paid,credit_card,MN,12893.87,41524.0,5
4020,35000,35000,16.14,853.74,5,8.0,142640.0,Charged Off,home_improvement,CA,20.0,550.0,7
4021,8800,8800,13.56,298.89,5,10.0,150000.0,Fully Paid,debt_consolidation,CA,8951.27,40016.0,5
4022,10000,10000,20.89,269.92,4,1.0,125000.0,Fully Paid,credit_card,FL,9904.32,1814.0,19
4023,15000,15000,18.94,388.62,4,4.0,43157.0,Fully Paid,other,WY,15173.59,3577.0,2
4024,2650,2650,8.19,83.28,7,10.0,40000.0,Fully Paid,medical,RI,2551.43,10392.0,7
4025,17000,17000,22.35,472.92,4,10.0,37000.0,Fully Paid,debt_consolidation,TX,17188.49,15549.0,3
4026,11200,11200,13.56,258.06,5,10.0,60000.0,Charged Off,other,MN,273.06,94048.0,2
4027,14000,14000,12.98,318.4,6,10.0,220000.0,Fully Paid,credit_card,PA,14040.38,11414.0,6
4028,25675,25675,19.92,679.09,4,,20000.0,Charged Off,major_purchase,FL,679.09,843.0,1
4029,35000,35000,11.8,1159.17,6,6.0,82500.0,Charged Off,debt_consolidation,OH,1159.17,1625.0,5
4030,1000,1000,23.4,38.92,3,2.0,70000.0,Charged Off,debt_consolidation,FL,38.92,16974.0,0
4031,19000,19000,10.72,410.46,6,2.0,81250.0,Fully Paid,debt_consolidation,AZ,18488.6,9125.0,2
4032,15000,15000,24.37,434.75,3,10.0,82862.0,Fully Paid,vacation,FL,248.58,1303.0,3
4033,1000,1000,23.4,38.92,3,10.0,35500.0,Fully Paid,other,AR,16.86,3497.0,0
4034,40000,40000,10.33,856.4,6,10.0,140000.0,Fully Paid,major_purchase,AZ,40059.11,32662.0,0
4035,2000,2000,7.02,61.78,7,10.0,60000.0,Fully Paid,vacation,HI,1863.79,59001.0,1
4036,36000,36000,10.33,1167.21,6,10.0,130000.0,Fully Paid,credit_card,CT,34841.47,18625.0,8
4037,35000,35000,16.14,1232.92,5,1.0,180000.0,Charged Off,debt_consolidation,CA,1232.92,5593.0,5
4038,15000,15000,11.31,493.29,6,6.0,38000.0,Fully Paid,debt_consolidation,FL,15024.41,1537.0,13
4039,20000,20000,6.46,612.62,7,,30000.0,Fully Paid,credit_card,CA,1001.3,37990.0,4
4040,25000,25000,7.02,772.16,7,5.0,86000.0,Fully Paid,credit_card,FL,15879.57,6612.0,6
4041,7000,7000,17.97,252.97,4,7.0,65000.0,Charged Off,debt_consolidation,TX,412.97,3250.0,3
4042,30000,30000,13.56,691.23,5,4.0,80000.0,Fully Paid,debt_consolidation,IL,30206.11,7093.0,4
